time,word,subject,count
2019-06-27T01:33:00Z,shit,delaney,2
2019-06-27T01:33:00Z,shit,gabbard,1
2019-06-27T01:33:00Z,shit,inslee,1
2019-06-27T01:33:00Z,shit,klobuchar,1
2019-06-27T01:33:00Z,shit,beto,10
2019-06-27T01:33:00Z,shit,tim ryan,1
2019-06-27T01:33:00Z,shit,warren,5
2019-06-27T01:33:00Z,shit,trump,8
2019-06-27T01:33:00Z,bitch,booker,2
2019-06-27T01:33:00Z,bitch,blasio,0
2019-06-27T01:33:00Z,bitch,castro,0
2019-06-27T01:33:00Z,bitch,delaney,1
2019-06-27T01:33:00Z,bitch,gabbard,1
2019-06-27T01:33:00Z,bitch,inslee,0
2019-06-27T01:33:00Z,bitch,klobuchar,1
2019-06-27T01:33:00Z,bitch,beto,1
2019-06-27T01:33:00Z,bitch,tim ryan,0
2019-06-27T01:33:00Z,bitch,warren,1
2019-06-27T01:33:00Z,bitch,trump,1
2019-06-27T01:33:00Z,ass,booker,0
2019-06-27T01:33:00Z,ass,blasio,0
2019-06-27T01:33:00Z,ass,castro,0
2019-06-27T01:33:00Z,ass,delaney,0
2019-06-27T01:33:00Z,ass,gabbard,0
2019-06-27T01:33:00Z,ass,inslee,3
2019-06-27T01:33:00Z,ass,klobuchar,1
2019-06-27T01:33:00Z,ass,beto,4
2019-06-27T01:33:00Z,ass,tim ryan,0
2019-06-27T01:33:00Z,ass,warren,2
2019-06-27T01:33:00Z,ass,trump,3
2019-06-27T01:33:00Z,dick,booker,0
2019-06-27T01:33:00Z,dick,blasio,0
2019-06-27T01:33:00Z,dick,castro,0
2019-06-27T01:33:00Z,dick,delaney,0
2019-06-27T01:33:00Z,dick,gabbard,0
2019-06-27T01:33:00Z,dick,inslee,1
2019-06-27T01:33:00Z,dick,klobuchar,1
2019-06-27T01:33:00Z,dick,beto,0
2019-06-27T01:33:00Z,dick,tim ryan,0
2019-06-27T01:33:00Z,dick,warren,0
2019-06-27T01:33:00Z,dick,trump,0
2019-06-27T01:34:00Z,fuck,booker,3
2019-06-27T01:34:00Z,fuck,blasio,1
2019-06-27T01:34:00Z,fuck,castro,3
2019-06-27T01:34:00Z,fuck,delaney,1
2019-06-27T01:34:00Z,fuck,gabbard,0
2019-06-27T01:34:00Z,fuck,inslee,0
2019-06-27T01:34:00Z,fuck,klobuchar,3
2019-06-27T01:34:00Z,fuck,beto,7
2019-06-27T01:34:00Z,fuck,tim ryan,0
2019-06-27T01:34:00Z,fuck,warren,6
2019-06-27T01:34:00Z,fuck,trump,3
2019-06-27T01:34:00Z,shit,booker,4
2019-06-27T01:34:00Z,shit,blasio,1
2019-06-27T01:34:00Z,shit,castro,0
2019-06-27T01:34:00Z,shit,delaney,2
2019-06-27T01:34:00Z,shit,gabbard,0
2019-06-27T01:34:00Z,shit,inslee,1
2019-06-27T01:34:00Z,shit,klobuchar,0
2019-06-27T01:34:00Z,shit,beto,12
2019-06-27T01:34:00Z,shit,tim ryan,1
2019-06-27T01:34:00Z,shit,warren,1
2019-06-27T01:34:00Z,shit,trump,4
2019-06-27T01:34:00Z,bitch,booker,1
2019-06-27T01:34:00Z,bitch,blasio,0
2019-06-27T01:34:00Z,bitch,castro,0
2019-06-27T01:34:00Z,bitch,delaney,0
2019-06-27T01:34:00Z,bitch,gabbard,0
2019-06-27T01:34:00Z,bitch,inslee,1
2019-06-27T01:34:00Z,bitch,klobuchar,0
2019-06-27T01:34:00Z,bitch,beto,1
2019-06-27T01:34:00Z,bitch,tim ryan,0
2019-06-27T01:34:00Z,bitch,warren,1
2019-06-27T01:34:00Z,bitch,trump,1
2019-06-27T01:34:00Z,ass,booker,0
2019-06-27T01:34:00Z,ass,blasio,0
2019-06-27T01:34:00Z,ass,castro,1
2019-06-27T01:34:00Z,ass,delaney,0
2019-06-27T01:34:00Z,ass,gabbard,0
2019-06-27T01:34:00Z,ass,inslee,0
2019-06-27T01:34:00Z,ass,klobuchar,0
2019-06-27T01:34:00Z,ass,beto,1
2019-06-27T01:34:00Z,ass,tim ryan,0
2019-06-27T01:34:00Z,ass,warren,1
2019-06-27T01:34:00Z,ass,trump,1
2019-06-27T01:34:00Z,dick,booker,1
2019-06-27T01:34:00Z,dick,blasio,0
2019-06-27T01:34:00Z,dick,castro,0
2019-06-27T01:34:00Z,dick,delaney,0
2019-06-27T01:34:00Z,dick,gabbard,0
2019-06-27T01:34:00Z,dick,inslee,0
2019-06-27T01:34:00Z,dick,klobuchar,0
2019-06-27T01:34:00Z,dick,beto,3
2019-06-27T01:34:00Z,dick,tim ryan,0
2019-06-27T01:34:00Z,dick,warren,0
2019-06-27T01:34:00Z,dick,trump,0
2019-06-27T01:35:00Z,fuck,booker,3
2019-06-27T01:35:00Z,fuck,blasio,2
2019-06-27T01:35:00Z,fuck,castro,3
2019-06-27T01:35:00Z,fuck,delaney,1
2019-06-27T01:35:00Z,fuck,gabbard,2
2019-06-27T01:35:00Z,fuck,inslee,1
2019-06-27T01:35:00Z,fuck,klobuchar,1
2019-06-27T01:35:00Z,fuck,beto,5
2019-06-27T01:35:00Z,fuck,tim ryan,0
2019-06-27T01:35:00Z,fuck,warren,6
2019-06-27T01:35:00Z,fuck,trump,3
2019-06-27T01:35:00Z,shit,booker,3
2019-06-27T01:35:00Z,shit,blasio,0
2019-06-27T01:35:00Z,shit,castro,2
2019-06-27T01:35:00Z,shit,delaney,0
2019-06-27T01:35:00Z,shit,gabbard,0
2019-06-27T01:35:00Z,shit,inslee,0
2019-06-27T01:35:00Z,shit,klobuchar,2
2019-06-27T01:35:00Z,shit,beto,5
2019-06-27T01:35:00Z,shit,tim ryan,0
2019-06-27T01:35:00Z,shit,warren,3
2019-06-27T01:35:00Z,shit,trump,4
2019-06-27T01:35:00Z,bitch,booker,0
2019-06-27T01:35:00Z,bitch,blasio,0
2019-06-27T01:35:00Z,bitch,castro,0
2019-06-27T01:35:00Z,bitch,delaney,0
2019-06-27T01:35:00Z,bitch,gabbard,0
2019-06-27T01:35:00Z,bitch,inslee,0
2019-06-27T01:35:00Z,bitch,klobuchar,0
2019-06-27T01:35:00Z,bitch,beto,0
2019-06-27T01:35:00Z,bitch,tim ryan,1
2019-06-27T01:35:00Z,bitch,warren,1
2019-06-27T01:35:00Z,bitch,trump,1
2019-06-27T01:35:00Z,ass,booker,0
2019-06-27T01:35:00Z,ass,blasio,0
2019-06-27T01:35:00Z,ass,castro,1
2019-06-27T01:35:00Z,ass,delaney,0
2019-06-27T01:35:00Z,ass,gabbard,0
2019-06-27T01:35:00Z,ass,inslee,0
2019-06-27T01:35:00Z,ass,klobuchar,0
2019-06-27T01:35:00Z,ass,beto,5
2019-06-27T01:35:00Z,ass,tim ryan,0
2019-06-27T01:35:00Z,ass,warren,3
2019-06-27T01:35:00Z,ass,trump,1
2019-06-27T01:35:00Z,dick,booker,1
2019-06-27T01:35:00Z,dick,blasio,0
2019-06-27T01:35:00Z,dick,castro,0
2019-06-27T01:35:00Z,dick,delaney,0
2019-06-27T01:35:00Z,dick,gabbard,1
2019-06-27T01:35:00Z,dick,inslee,0
2019-06-27T01:35:00Z,dick,klobuchar,0
2019-06-27T01:35:00Z,dick,beto,0
2019-06-27T01:35:00Z,dick,tim ryan,0
2019-06-27T01:35:00Z,dick,warren,0
2019-06-27T01:35:00Z,dick,trump,1
2019-06-27T01:36:00Z,fuck,booker,6
2019-06-27T01:36:00Z,fuck,blasio,3
2019-06-27T01:36:00Z,fuck,castro,2
2019-06-27T01:36:00Z,fuck,delaney,3
2019-06-27T01:36:00Z,fuck,gabbard,2
2019-06-27T01:36:00Z,fuck,inslee,2
2019-06-27T01:36:00Z,fuck,klobuchar,3
2019-06-27T01:36:00Z,fuck,beto,11
2019-06-27T01:36:00Z,fuck,tim ryan,0
2019-06-27T01:36:00Z,fuck,warren,6
2019-06-27T01:36:00Z,fuck,trump,6
2019-06-27T01:36:00Z,shit,booker,6
2019-06-27T01:36:00Z,shit,blasio,1
2019-06-27T01:36:00Z,shit,castro,2
2019-06-27T01:36:00Z,shit,delaney,0
2019-06-27T01:36:00Z,shit,gabbard,0
2019-06-27T01:36:00Z,shit,inslee,1
2019-06-27T01:36:00Z,shit,klobuchar,2
2019-06-27T01:36:00Z,shit,beto,8
2019-06-27T01:36:00Z,shit,tim ryan,0
2019-06-27T01:36:00Z,shit,warren,5
2019-06-27T01:36:00Z,shit,trump,10
2019-06-27T01:36:00Z,bitch,booker,3
2019-06-27T01:36:00Z,bitch,blasio,0
2019-06-27T01:36:00Z,bitch,castro,0
2019-06-27T01:36:00Z,bitch,delaney,0
2019-06-27T01:36:00Z,bitch,gabbard,0
2019-06-27T01:36:00Z,bitch,inslee,0
2019-06-27T01:36:00Z,bitch,klobuchar,0
2019-06-27T01:36:00Z,bitch,beto,3
2019-06-27T01:36:00Z,bitch,tim ryan,0
2019-06-27T01:36:00Z,bitch,warren,4
2019-06-27T01:36:00Z,bitch,trump,1
2019-06-27T01:36:00Z,ass,booker,0
2019-06-27T01:36:00Z,ass,blasio,0
2019-06-27T01:36:00Z,ass,castro,1
2019-06-27T01:36:00Z,ass,delaney,0
2019-06-27T01:36:00Z,ass,gabbard,0
2019-06-27T01:36:00Z,ass,inslee,0
2019-06-27T01:36:00Z,ass,klobuchar,0
