subject	word	time	count
Jim Webb	bitch	2015-10-13T20:46-0400	0
Jim Webb	damn	2015-10-13T20:46-0400	0
Jim Webb	dick	2015-10-13T20:46-0400	0
Jim Webb	douche	2015-10-13T20:46-0400	0
Jim Webb	fuck	2015-10-13T20:46-0400	1
Jim Webb	shit	2015-10-13T20:46-0400	0
Lincoln Chafee	ass	2015-10-13T20:46-0400	0
Lincoln Chafee	bitch	2015-10-13T20:46-0400	0
Lincoln Chafee	damn	2015-10-13T20:46-0400	0
Lincoln Chafee	dick	2015-10-13T20:46-0400	0
Lincoln Chafee	douche	2015-10-13T20:46-0400	0
Lincoln Chafee	fuck	2015-10-13T20:46-0400	0
Lincoln Chafee	shit	2015-10-13T20:46-0400	0
Martin O'Malley	ass	2015-10-13T20:46-0400	0
Martin O'Malley	bitch	2015-10-13T20:46-0400	0
Martin O'Malley	damn	2015-10-13T20:46-0400	0
Martin O'Malley	dick	2015-10-13T20:46-0400	0
Martin O'Malley	douche	2015-10-13T20:46-0400	0
Martin O'Malley	fuck	2015-10-13T20:46-0400	0
Martin O'Malley	shit	2015-10-13T20:46-0400	0
Bernie Sanders	ass	2015-10-13T20:47-0400	0
Bernie Sanders	bitch	2015-10-13T20:47-0400	0
Bernie Sanders	damn	2015-10-13T20:47-0400	1
Bernie Sanders	dick	2015-10-13T20:47-0400	1
Bernie Sanders	douche	2015-10-13T20:47-0400	0
Bernie Sanders	fuck	2015-10-13T20:47-0400	5
Bernie Sanders	shit	2015-10-13T20:47-0400	1
Donald Trump	ass	2015-10-13T20:47-0400	4
Donald Trump	bitch	2015-10-13T20:47-0400	0
Donald Trump	damn	2015-10-13T20:47-0400	4
Donald Trump	dick	2015-10-13T20:47-0400	0
Donald Trump	douche	2015-10-13T20:47-0400	1
Donald Trump	fuck	2015-10-13T20:47-0400	5
Donald Trump	shit	2015-10-13T20:47-0400	7
Hillary Clinton	ass	2015-10-13T20:47-0400	0
Hillary Clinton	bitch	2015-10-13T20:47-0400	0
Hillary Clinton	damn	2015-10-13T20:47-0400	0
Hillary Clinton	dick	2015-10-13T20:47-0400	1
Hillary Clinton	douche	2015-10-13T20:47-0400	0
Hillary Clinton	fuck	2015-10-13T20:47-0400	1
Hillary Clinton	shit	2015-10-13T20:47-0400	1
Jim Webb	ass	2015-10-13T20:47-0400	0
Jim Webb	bitch	2015-10-13T20:47-0400	0
Jim Webb	damn	2015-10-13T20:47-0400	1
Jim Webb	dick	2015-10-13T20:47-0400	0
Jim Webb	douche	2015-10-13T20:47-0400	0
Jim Webb	fuck	2015-10-13T20:47-0400	0
Jim Webb	shit	2015-10-13T20:47-0400	1
Lincoln Chafee	ass	2015-10-13T20:47-0400	0
Lincoln Chafee	bitch	2015-10-13T20:47-0400	0
Lincoln Chafee	damn	2015-10-13T20:47-0400	1
Lincoln Chafee	dick	2015-10-13T20:47-0400	0
Lincoln Chafee	douche	2015-10-13T20:47-0400	0
Lincoln Chafee	fuck	2015-10-13T20:47-0400	0
Lincoln Chafee	shit	2015-10-13T20:47-0400	0
Martin O'Malley	ass	2015-10-13T20:47-0400	0
Martin O'Malley	bitch	2015-10-13T20:47-0400	0
Martin O'Malley	damn	2015-10-13T20:47-0400	0
Martin O'Malley	dick	2015-10-13T20:47-0400	0
Martin O'Malley	douche	2015-10-13T20:47-0400	0
Martin O'Malley	fuck	2015-10-13T20:47-0400	1
Martin O'Malley	shit	2015-10-13T20:47-0400	0
Bernie Sanders	ass	2015-10-13T20:48-0400	3
Bernie Sanders	bitch	2015-10-13T20:48-0400	0
Bernie Sanders	damn	2015-10-13T20:48-0400	1
Bernie Sanders	dick	2015-10-13T20:48-0400	0
Bernie Sanders	douche	2015-10-13T20:48-0400	0
Bernie Sanders	fuck	2015-10-13T20:48-0400	8
Bernie Sanders	shit	2015-10-13T20:48-0400	2
Donald Trump	ass	2015-10-13T20:48-0400	4
Donald Trump	bitch	2015-10-13T20:48-0400	1
Donald Trump	damn	2015-10-13T20:48-0400	2
Donald Trump	dick	2015-10-13T20:48-0400	1
Donald Trump	douche	2015-10-13T20:48-0400	0
Donald Trump	fuck	2015-10-13T20:48-0400	5
Donald Trump	shit	2015-10-13T20:48-0400	6
Hillary Clinton	ass	2015-10-13T20:48-0400	0
Hillary Clinton	bitch	2015-10-13T20:48-0400	1
Hillary Clinton	damn	2015-10-13T20:48-0400	0
Hillary Clinton	dick	2015-10-13T20:48-0400	0
Hillary Clinton	douche	2015-10-13T20:48-0400	0
Hillary Clinton	fuck	2015-10-13T20:48-0400	0
Hillary Clinton	shit	2015-10-13T20:48-0400	0
Jim Webb	ass	2015-10-13T20:48-0400	0
Jim Webb	bitch	2015-10-13T20:48-0400	0
Jim Webb	damn	2015-10-13T20:48-0400	0
Jim Webb	dick	2015-10-13T20:48-0400	0
Jim Webb	douche	2015-10-13T20:48-0400	0
Jim Webb	fuck	2015-10-13T20:48-0400	0
Jim Webb	shit	2015-10-13T20:48-0400	0
Lincoln Chafee	ass	2015-10-13T20:48-0400	0
Lincoln Chafee	bitch	2015-10-13T20:48-0400	0
Lincoln Chafee	damn	2015-10-13T20:48-0400	0
Lincoln Chafee	dick	2015-10-13T20:48-0400	1
Lincoln Chafee	douche	2015-10-13T20:48-0400	1
Lincoln Chafee	fuck	2015-10-13T20:48-0400	4
Lincoln Chafee	shit	2015-10-13T20:48-0400	1
Martin O'Malley	ass	2015-10-13T20:48-0400	0
Martin O'Malley	bitch	2015-10-13T20:48-0400	1
Martin O'Malley	damn	2015-10-13T20:48-0400	0
Martin O'Malley	dick	2015-10-13T20:48-0400	1
Martin O'Malley	douche	2015-10-13T20:48-0400	0
Martin O'Malley	fuck	2015-10-13T20:48-0400	1
Martin O'Malley	shit	2015-10-13T20:48-0400	0
Bernie Sanders	ass	2015-10-13T20:49-0400	0
Bernie Sanders	bitch	2015-10-13T20:49-0400	0
Bernie Sanders	damn	2015-10-13T20:49-0400	0
Bernie Sanders	dick	2015-10-13T20:49-0400	0
Bernie Sanders	douche	2015-10-13T20:49-0400	0
Bernie Sanders	fuck	2015-10-13T20:49-0400	3
Bernie Sanders	shit	2015-10-13T20:49-0400	0
Donald Trump	ass	2015-10-13T20:49-0400	3
Donald Trump	bitch	2015-10-13T20:49-0400	0
Donald Trump	damn	2015-10-13T20:49-0400	3
Donald Trump	dick	2015-10-13T20:49-0400	0
Donald Trump	douche	2015-10-13T20:49-0400	0
Donald Trump	fuck	2015-10-13T20:49-0400	4
Donald Trump	shit	2015-10-13T20:49-0400	2
Hillary Clinton	ass	2015-10-13T20:49-0400	0
Hillary Clinton	bitch	2015-10-13T20:49-0400	0
Hillary Clinton	damn	2015-10-13T20:49-0400	2
Hillary Clinton	dick	2015-10-13T20:49-0400	1
Hillary Clinton	douche	2015-10-13T20:49-0400	0
Hillary Clinton	fuck	2015-10-13T20:49-0400	0
Hillary Clinton	shit	2015-10-13T20:49-0400	0
Jim Webb	ass	2015-10-13T20:49-0400	0
Jim Webb	bitch	2015-10-13T20:49-0400	0
Jim Webb	damn	2015-10-13T20:49-0400	0
Jim Webb	dick	2015-10-13T20:49-0400	0
Jim Webb	douche	2015-10-13T20:49-0400	0
Jim Webb	fuck	2015-10-13T20:49-0400	0
Jim Webb	shit	2015-10-13T20:49-0400	0
Lincoln Chafee	ass	2015-10-13T20:49-0400	0
Lincoln Chafee	bitch	2015-10-13T20:49-0400	0
Lincoln Chafee	damn	2015-10-13T20:49-0400	2
Lincoln Chafee	dick	2015-10-13T20:49-0400	4
Lincoln Chafee	douche	2015-10-13T20:49-0400	0
Lincoln Chafee	fuck	2015-10-13T20:49-0400	5
Lincoln Chafee	shit	2015-10-13T20:49-0400	4
Martin O'Malley	ass	2015-10-13T20:49-0400	0
Martin O'Malley	bitch	2015-10-13T20:49-0400	0
Martin O'Malley	damn	2015-10-13T20:49-0400	0
Martin O'Malley	dick	2015-10-13T20:49-0400	0
Martin O'Malley	douche	2015-10-13T20:49-0400	0
Martin O'Malley	fuck	2015-10-13T20:49-0400	0
Martin O'Malley	shit	2015-10-13T20:49-0400	0
Bernie Sanders	ass	2015-10-13T20:50-0400	0
Bernie Sanders	bitch	2015-10-13T20:50-0400	0
Bernie Sanders	damn	2015-10-13T20:50-0400	0
Bernie Sanders	dick	2015-10-13T20:50-0400	0
Bernie Sanders	douche	2015-10-13T20:50-0400	0
Bernie Sanders	fuck	2015-10-13T20:50-0400	6
Bernie Sanders	shit	2015-10-13T20:50-0400	1
Donald Trump	ass	2015-10-13T20:50-0400	1
Donald Trump	bitch	2015-10-13T20:50-0400	0
Donald Trump	damn	2015-10-13T20:50-0400	1
Donald Trump	dick	2015-10-13T20:50-0400	1
Donald Trump	douche	2015-10-13T20:50-0400	0
Donald Trump	fuck	2015-10-13T20:50-0400	3
Donald Trump	shit	2015-10-13T20:50-0400	0
Hillary Clinton	ass	2015-10-13T20:50-0400	0
Hillary Clinton	bitch	2015-10-13T20:50-0400	0
Hillary Clinton	damn	2015-10-13T20:50-0400	2
Hillary Clinton	dick	2015-10-13T20:50-0400	1
Hillary Clinton	douche	2015-10-13T20:50-0400	0
Hillary Clinton	fuck	2015-10-13T20:50-0400	0
Hillary Clinton	shit	2015-10-13T20:50-0400	0
Jim Webb	ass	2015-10-13T20:50-0400	1
Jim Webb	bitch	2015-10-13T20:50-0400	1
Jim Webb	damn	2015-10-13T20:50-0400	4
Jim Webb	dick	2015-10-13T20:50-0400	1
Jim Webb	douche	2015-10-13T20:50-0400	0
Jim Webb	fuck	2015-10-13T20:50-0400	5
Jim Webb	shit	2015-10-13T20:50-0400	1
Lincoln Chafee	ass	2015-10-13T20:50-0400	0
Lincoln Chafee	bitch	2015-10-13T20:50-0400	0
Lincoln Chafee	damn	2015-10-13T20:50-0400	3
Lincoln Chafee	dick	2015-10-13T20:50-0400	0
Lincoln Chafee	douche	2015-10-13T20:50-0400	1
Lincoln Chafee	fuck	2015-10-13T20:50-0400	5
Lincoln Chafee	shit	2015-10-13T20:50-0400	2
Martin O'Malley	ass	2015-10-13T20:50-0400	0
Martin O'Malley	bitch	2015-10-13T20:50-0400	0
Martin O'Malley	damn	2015-10-13T20:50-0400	0
Martin O'Malley	dick	2015-10-13T20:50-0400	0
Martin O'Malley	douche	2015-10-13T20:50-0400	0
Martin O'Malley	fuck	2015-10-13T20:50-0400	0
Martin O'Malley	shit	2015-10-13T20:50-0400	0
Bernie Sanders	ass	2015-10-13T20:51-0400	0
Bernie Sanders	bitch	2015-10-13T20:51-0400	0
Bernie Sanders	damn	2015-10-13T20:51-0400	0
Bernie Sanders	dick	2015-10-13T20:51-0400	0
Bernie Sanders	douche	2015-10-13T20:51-0400	0
Bernie Sanders	fuck	2015-10-13T20:51-0400	5
Bernie Sanders	shit	2015-10-13T20:51-0400	1
Donald Trump	ass	2015-10-13T20:51-0400	2
Donald Trump	bitch	2015-10-13T20:51-0400	0
Donald Trump	damn	2015-10-13T20:51-0400	0
Donald Trump	dick	2015-10-13T20:51-0400	0
Donald Trump	douche	2015-10-13T20:51-0400	2
Donald Trump	fuck	2015-10-13T20:51-0400	4
Donald Trump	shit	2015-10-13T20:51-0400	0
Hillary Clinton	ass	2015-10-13T20:51-0400	0
Hillary Clinton	bitch	2015-10-13T20:51-0400	1
Hillary Clinton	damn	2015-10-13T20:51-0400	0
Hillary Clinton	dick	2015-10-13T20:51-0400	0
Hillary Clinton	douche	2015-10-13T20:51-0400	0
Hillary Clinton	fuck	2015-10-13T20:51-0400	1
Hillary Clinton	shit	2015-10-13T20:51-0400	0
Jim Webb	ass	2015-10-13T20:51-0400	0
Jim Webb	bitch	2015-10-13T20:51-0400	0
Jim Webb	damn	2015-10-13T20:51-0400	5
Jim Webb	dick	2015-10-13T20:51-0400	0
Jim Webb	douche	2015-10-13T20:51-0400	0
Jim Webb	fuck	2015-10-13T20:51-0400	10
Jim Webb	shit	2015-10-13T20:51-0400	5
Lincoln Chafee	ass	2015-10-13T20:51-0400	0
Lincoln Chafee	bitch	2015-10-13T20:51-0400	1
Lincoln Chafee	damn	2015-10-13T20:51-0400	4
Lincoln Chafee	dick	2015-10-13T20:51-0400	0
Lincoln Chafee	douche	2015-10-13T20:51-0400	0
Lincoln Chafee	fuck	2015-10-13T20:51-0400	5
Lincoln Chafee	shit	2015-10-13T20:51-0400	3
Martin O'Malley	ass	2015-10-13T20:51-0400	0
Martin O'Malley	bitch	2015-10-13T20:51-0400	0
Martin O'Malley	damn	2015-10-13T20:51-0400	0
Martin O'Malley	dick	2015-10-13T20:51-0400	0
Martin O'Malley	douche	2015-10-13T20:51-0400	0
Martin O'Malley	fuck	2015-10-13T20:51-0400	0
Martin O'Malley	shit	2015-10-13T20:51-0400	0
Bernie Sanders	ass	2015-10-13T20:52-0400	1
Bernie Sanders	bitch	2015-10-13T20:52-0400	0
Bernie Sanders	damn	2015-10-13T20:52-0400	0
Bernie Sanders	dick	2015-10-13T20:52-0400	0
Bernie Sanders	douche	2015-10-13T20:52-0400	0
Bernie Sanders	fuck	2015-10-13T20:52-0400	4
Bernie Sanders	shit	2015-10-13T20:52-0400	2
Donald Trump	ass	2015-10-13T20:52-0400	1
Donald Trump	bitch	2015-10-13T20:52-0400	1
Donald Trump	damn	2015-10-13T20:52-0400	1
Donald Trump	dick	2015-10-13T20:52-0400	0
Donald Trump	douche	2015-10-13T20:52-0400	0
Donald Trump	fuck	2015-10-13T20:52-0400	2
Donald Trump	shit	2015-10-13T20:52-0400	4
Hillary Clinton	ass	2015-10-13T20:52-0400	0
Hillary Clinton	bitch	2015-10-13T20:52-0400	0
Hillary Clinton	damn	2015-10-13T20:52-0400	0
Hillary Clinton	dick	2015-10-13T20:52-0400	0
Hillary Clinton	douche	2015-10-13T20:52-0400	1
Hillary Clinton	fuck	2015-10-13T20:52-0400	0
Hillary Clinton	shit	2015-10-13T20:52-0400	0
Jim Webb	ass	2015-10-13T20:52-0400	1
Jim Webb	bitch	2015-10-13T20:52-0400	0
Jim Webb	damn	2015-10-13T20:52-0400	11
Jim Webb	dick	2015-10-13T20:52-0400	0
Jim Webb	douche	2015-10-13T20:52-0400	0
Jim Webb	fuck	2015-10-13T20:52-0400	9
Jim Webb	shit	2015-10-13T20:52-0400	2
Lincoln Chafee	ass	2015-10-13T20:52-0400	0
Lincoln Chafee	bitch	2015-10-13T20:52-0400	1
Lincoln Chafee	damn	2015-10-13T20:52-0400	0
Lincoln Chafee	dick	2015-10-13T20:52-0400	2
Lincoln Chafee	douche	2015-10-13T20:52-0400	0
Lincoln Chafee	fuck	2015-10-13T20:52-0400	1
Lincoln Chafee	shit	2015-10-13T20:52-0400	1
Martin O'Malley	ass	2015-10-13T20:52-0400	1
Martin O'Malley	bitch	2015-10-13T20:52-0400	0
Martin O'Malley	damn	2015-10-13T20:52-0400	0
Martin O'Malley	dick	2015-10-13T20:52-0400	0
Martin O'Malley	douche	2015-10-13T20:52-0400	0
Martin O'Malley	fuck	2015-10-13T20:52-0400	1
Martin O'Malley	shit	2015-10-13T20:52-0400	0
Bernie Sanders	ass	2015-10-13T20:53-0400	0
Bernie Sanders	bitch	2015-10-13T20:53-0400	0
Bernie Sanders	damn	2015-10-13T20:53-0400	1
Bernie Sanders	dick	2015-10-13T20:53-0400	0
Bernie Sanders	douche	2015-10-13T20:53-0400	0
Bernie Sanders	fuck	2015-10-13T20:53-0400	2
Bernie Sanders	shit	2015-10-13T20:53-0400	0
Donald Trump	ass	2015-10-13T20:53-0400	2
Donald Trump	bitch	2015-10-13T20:53-0400	0
Donald Trump	damn	2015-10-13T20:53-0400	3
Donald Trump	dick	2015-10-13T20:53-0400	1
Donald Trump	douche	2015-10-13T20:53-0400	0
Donald Trump	fuck	2015-10-13T20:53-0400	6
Donald Trump	shit	2015-10-13T20:53-0400	1
Hillary Clinton	ass	2015-10-13T20:53-0400	1
Hillary Clinton	bitch	2015-10-13T20:53-0400	0
Hillary Clinton	damn	2015-10-13T20:53-0400	1
Hillary Clinton	dick	2015-10-13T20:53-0400	0
Hillary Clinton	douche	2015-10-13T20:53-0400	0
Hillary Clinton	fuck	2015-10-13T20:53-0400	0
Hillary Clinton	shit	2015-10-13T20:53-0400	1
Jim Webb	ass	2015-10-13T20:53-0400	2
Jim Webb	bitch	2015-10-13T20:53-0400	0
Jim Webb	damn	2015-10-13T20:53-0400	2
Jim Webb	dick	2015-10-13T20:53-0400	0
Jim Webb	douche	2015-10-13T20:53-0400	0
Jim Webb	fuck	2015-10-13T20:53-0400	4
Jim Webb	shit	2015-10-13T20:53-0400	3
Lincoln Chafee	ass	2015-10-13T20:53-0400	0
Lincoln Chafee	bitch	2015-10-13T20:53-0400	0
Lincoln Chafee	damn	2015-10-13T20:53-0400	1
Lincoln Chafee	dick	2015-10-13T20:53-0400	1
Lincoln Chafee	douche	2015-10-13T20:53-0400	0
Lincoln Chafee	fuck	2015-10-13T20:53-0400	0
Lincoln Chafee	shit	2015-10-13T20:53-0400	0
Martin O'Malley	ass	2015-10-13T20:53-0400	1
Martin O'Malley	bitch	2015-10-13T20:53-0400	0
Martin O'Malley	damn	2015-10-13T20:53-0400	2
Martin O'Malley	dick	2015-10-13T20:53-0400	0
Martin O'Malley	douche	2015-10-13T20:53-0400	0
Martin O'Malley	fuck	2015-10-13T20:53-0400	3
Martin O'Malley	shit	2015-10-13T20:53-0400	1
Bernie Sanders	ass	2015-10-13T20:54-0400	0
Bernie Sanders	bitch	2015-10-13T20:54-0400	0
Bernie Sanders	damn	2015-10-13T20:54-0400	0
Bernie Sanders	dick	2015-10-13T20:54-0400	0
Bernie Sanders	douche	2015-10-13T20:54-0400	0
Bernie Sanders	fuck	2015-10-13T20:54-0400	6
Bernie Sanders	shit	2015-10-13T20:54-0400	1
Donald Trump	ass	2015-10-13T20:54-0400	2
Donald Trump	bitch	2015-10-13T20:54-0400	1
Donald Trump	damn	2015-10-13T20:54-0400	1
Donald Trump	dick	2015-10-13T20:54-0400	0
Donald Trump	douche	2015-10-13T20:54-0400	0
Donald Trump	fuck	2015-10-13T20:54-0400	3
Donald Trump	shit	2015-10-13T20:54-0400	3
Hillary Clinton	ass	2015-10-13T20:54-0400	1
Hillary Clinton	bitch	2015-10-13T20:54-0400	0
Hillary Clinton	damn	2015-10-13T20:54-0400	0
Hillary Clinton	dick	2015-10-13T20:54-0400	2
Hillary Clinton	douche	2015-10-13T20:54-0400	0
Hillary Clinton	fuck	2015-10-13T20:54-0400	1
Hillary Clinton	shit	2015-10-13T20:54-0400	1
Jim Webb	ass	2015-10-13T20:54-0400	1
Jim Webb	bitch	2015-10-13T20:54-0400	1
Jim Webb	damn	2015-10-13T20:54-0400	4
Jim Webb	dick	2015-10-13T20:54-0400	0
Jim Webb	douche	2015-10-13T20:54-0400	0
Jim Webb	fuck	2015-10-13T20:54-0400	34
Jim Webb	shit	2015-10-13T20:54-0400	1
Lincoln Chafee	ass	2015-10-13T20:54-0400	0
Lincoln Chafee	bitch	2015-10-13T20:54-0400	0
Lincoln Chafee	damn	2015-10-13T20:54-0400	0
Lincoln Chafee	dick	2015-10-13T20:54-0400	2
Lincoln Chafee	douche	2015-10-13T20:54-0400	0
Lincoln Chafee	fuck	2015-10-13T20:54-0400	1
Lincoln Chafee	shit	2015-10-13T20:54-0400	0
Martin O'Malley	ass	2015-10-13T20:54-0400	2
Martin O'Malley	bitch	2015-10-13T20:54-0400	0
Martin O'Malley	damn	2015-10-13T20:54-0400	3
Martin O'Malley	dick	2015-10-13T20:54-0400	0
Martin O'Malley	douche	2015-10-13T20:54-0400	0
Martin O'Malley	fuck	2015-10-13T20:54-0400	4
Martin O'Malley	shit	2015-10-13T20:54-0400	6
Bernie Sanders	ass	2015-10-13T20:55-0400	1
Bernie Sanders	bitch	2015-10-13T20:55-0400	2
Bernie Sanders	damn	2015-10-13T20:55-0400	3
Bernie Sanders	dick	2015-10-13T20:55-0400	1
Bernie Sanders	douche	2015-10-13T20:55-0400	0
Bernie Sanders	fuck	2015-10-13T20:55-0400	17
Bernie Sanders	shit	2015-10-13T20:55-0400	4
Donald Trump	ass	2015-10-13T20:55-0400	0
Donald Trump	bitch	2015-10-13T20:55-0400	1
Donald Trump	damn	2015-10-13T20:55-0400	0
Donald Trump	dick	2015-10-13T20:55-0400	0
Donald Trump	douche	2015-10-13T20:55-0400	1
Donald Trump	fuck	2015-10-13T20:55-0400	3
Donald Trump	shit	2015-10-13T20:55-0400	2
Hillary Clinton	ass	2015-10-13T20:55-0400	1
Hillary Clinton	bitch	2015-10-13T20:55-0400	0
Hillary Clinton	damn	2015-10-13T20:55-0400	0
Hillary Clinton	dick	2015-10-13T20:55-0400	2
Hillary Clinton	douche	2015-10-13T20:55-0400	0
Hillary Clinton	fuck	2015-10-13T20:55-0400	0
Hillary Clinton	shit	2015-10-13T20:55-0400	1
Jim Webb	ass	2015-10-13T20:55-0400	0
Jim Webb	bitch	2015-10-13T20:55-0400	0
Jim Webb	damn	2015-10-13T20:55-0400	2
Jim Webb	dick	2015-10-13T20:55-0400	0
Jim Webb	douche	2015-10-13T20:55-0400	0
Jim Webb	fuck	2015-10-13T20:55-0400	13
Jim Webb	shit	2015-10-13T20:55-0400	0
Lincoln Chafee	ass	2015-10-13T20:55-0400	0
Lincoln Chafee	bitch	2015-10-13T20:55-0400	0
Lincoln Chafee	damn	2015-10-13T20:55-0400	0
Lincoln Chafee	dick	2015-10-13T20:55-0400	0
Lincoln Chafee	douche	2015-10-13T20:55-0400	0
Lincoln Chafee	fuck	2015-10-13T20:55-0400	0
Lincoln Chafee	shit	2015-10-13T20:55-0400	0
Martin O'Malley	ass	2015-10-13T20:55-0400	1
Martin O'Malley	bitch	2015-10-13T20:55-0400	0
Martin O'Malley	damn	2015-10-13T20:55-0400	2
Martin O'Malley	dick	2015-10-13T20:55-0400	1
Martin O'Malley	douche	2015-10-13T20:55-0400	0
Martin O'Malley	fuck	2015-10-13T20:55-0400	6
Martin O'Malley	shit	2015-10-13T20:55-0400	1
Bernie Sanders	ass	2015-10-13T20:56-0400	0
Bernie Sanders	bitch	2015-10-13T20:56-0400	1
Bernie Sanders	damn	2015-10-13T20:56-0400	9
Bernie Sanders	dick	2015-10-13T20:56-0400	2
Bernie Sanders	douche	2015-10-13T20:56-0400	0
Bernie Sanders	fuck	2015-10-13T20:56-0400	41
Bernie Sanders	shit	2015-10-13T20:56-0400	16
Donald Trump	ass	2015-10-13T20:56-0400	0
Donald Trump	bitch	2015-10-13T20:56-0400	0
Donald Trump	damn	2015-10-13T20:56-0400	1
Donald Trump	dick	2015-10-13T20:56-0400	0
Donald Trump	douche	2015-10-13T20:56-0400	0
Donald Trump	fuck	2015-10-13T20:56-0400	4
Donald Trump	shit	2015-10-13T20:56-0400	0
